sentiment,sentence,lang
neutral,HELSINKI ( AFX ) - Outokumpu a déclaré avoir accepté de vendre la mine de nickel Hitura en Finlande au groupe canadien Belvedere Resources Ltd pour une valeur de 10 mln eur d'actions de Belvedere .,fr
positive,Je suis juste allé longtemps $ILMN,fr
neutral,`` Les réseaux sociaux et les tendances des services basés sur la localisation représentent une part importante du trafic Internet aujourd'hui et sont attrayants pour les utilisateurs du MID.,fr
neutral,Un total de 30 % de la valeur de la commande a été réservé au quatrième trimestre 2009 et le reste sera réservé au deuxième trimestre 2010 .,fr
negative,Johnson Matthey baisse le prix de l'action à mesure que l'entreprise affiche les résultats de l'année entière,fr
neutral,Il n' y a pas eu d' abonnements antérieurs à des actions avec des options d' actions pour 2004 .,fr
neutral,AffectoGenimap construit des solutions informatiques hautement personnalisées pour ses clients en Finlande et dans les pays baltes .,fr
neutral,La clôture de l' opération devrait avoir lieu le 10 janvier 2008 .,fr
neutral,"Toutefois , l' offre ne sera probablement pas faite lors de l' évaluation actuelle , qui découle en partie de l' opération dans laquelle la société a été fusionnée en un marché boursier .",fr
neutral,"Le résultat opérationnel pour la période de 12 mois a diminué par rapport au bénéfice de 0,4 million d' euros , tandis que le chiffre d' affaires a diminué par rapport à 2004 .",fr
neutral,Les administrateurs ont indiqué qu' ils avaient besoin de 900 réductions d' emplois à l' assureur irlandais au cours des 15 prochains mois .,fr
neutral,Les ventes nettes en 2008 devraient se situer au même niveau qu' en 2007 .,fr
positive,Les indicateurs techniques pour le stock sont haussiers et S&P donne NOK un score positif de 4 STARS sur 5 achats .,fr
negative,"Le chiffre d' affaires pour le trimestre a totalisé 27,4 milliards , en baisse de 2 pour cent par rapport à 28,1 milliards au quatrième trimestre de 2008 .",fr
neutral,N-Viro exploite des installations de traitement indépendamment ainsi qu'en partenariat avec les municipalités.,fr
negative,Le nombre de cas de lésions corporelles a quadruplé entre 2000 et 2006.,fr
positive,"Selon Ringman , les sociétés finlandaises de papier ont acquis un savoir-faire et une capacité en matière de recyclage du papier , ce qui s' est avéré être une stratégie réussie .",fr
positive,La société a également déclaré qu'en Pologne un programme de rentabilité a été lancé à l'usine Oborniki en acier cadre et sandwich panel.,fr
negative,Et les dirigeants américains de l'énergie disent que les prix élevés de l'acier menacent l'exploration énergétique.,fr
positive,La hausse des ventes de Tesco montre une reprise provisoire continue,fr
neutral,"En Finlande , le lancement de ventes liées de téléphones portables 3G n' a pas provoqué une forte poussée dans les points de vente de détail mobiles au cours des premiers jours .",fr
positive,$NUAN a tenu bon après les grands gains! Peut-être que nous sommes enfin en mouvement sur ce!!ses toujours très sous-évalués et a l'avantage majeur,fr
neutral,"L' entreprise peut être divisée en deux parties au cours des prochains mois , avec la propriété et l' exploitation essentielles de la production et de l' approvisionnement , et Enexis la propriété et l' exploitation du réseau .",fr
neutral,Les fonctionnaires n'ont pas divulgué la valeur du contrat .,fr
positive,"Les actions phares de Londres ont aujourd' hui bondi de près de 100 points , soit 1,7 % , au moment de l' ouverture du marché .",fr
neutral,"Au troisième trimestre de l' exercice 2008 , la perte nette s' est élevée à 400 000 euros , contre un bénéfice net de 200 000 euros pour la période correspondante de l' exercice 2007 .",fr
neutral,"La perte d' exploitation du groupe s' est élevée à 0,8 million d' euros , en baisse par rapport à un bénéfice de 2,5 millions d' euros en 2004 .",fr
negative,Cette évolution a été déclenchée par la faiblesse de la demande d' équipements forestiers et par l' incertitude de la situation du marché .,fr
neutral,"La société combinée avait des ventes nettes pro forma de 140 mln d'euros 188,9 mln et un bénéfice opérationnel de 13 mln d'euros 17,5 mln pour 2006 .",fr
positive,Le directeur général Kari Inkinen déclare que les opérations de crédit-bail de Sponda se sont développées très favorablement .,fr
negative,17 mars 2011 - Goldman Sachs estime qu'il y a des perspectives négatives pour les opérations mobiles norvégiennes du Norvégien Telenor ASA OSL : TEL et de la Suède TeliaSonera AB STO : TLSN à court terme .,fr
positive,"$TSLA à nouveau en plein essor, ce stock est implacable en ce moment",fr
neutral,Marathon estime la valeur de sa participation restante dans Protalix à 27 millions de dollars .,fr
positive,Le cours des actions de Whitbread augmente sur la croissance des ventes au quatrième trimestre,fr
neutral,Incap Contract Manufacturing est une filiale d'Incap Corporation de Finlande.,fr
positive,"Le bénéfice d' exploitation s' est élevé à 37,7 millions d' euros , soit une légère hausse par rapport à 37,2 millions d' euros au cours de la période correspondante de 2006 .",fr
neutral,"Nous sommes allés sur le marché avec des conseils de rendement de la zone de 7,25 % , ce qui nous a donné la flexibilité de monter ou de baisser de 1-8ème .",fr
negative,"RT @stockdemons pensent que le shorting ici à proximité pourrait être jeu, $SPY - haute bêta inverse..looks vaut un coup",fr
positive,"VDW combiné avec les appareils LXE améliore la productivité , permettant aux travailleurs d'utiliser un seul appareil pour effectuer des fonctions vocales , de numérisation et de clavier .",fr
positive,"Ainsi la méthode réduira les coûts de travail , et fixera les processus de planification et de construction .",fr
negative,Les ventes nettes de Talentum en septembre ont été plus faibles que prévu .,fr
neutral,COPYRIGHT AFX News et AFX Financial News Logo sont des marques déposées d'AFX News Limited,fr
negative,$LNKD Daily Phase 2 retest - Prix subissant un rejet précoce. Peut-il retest? http://stks.co/t04xX,fr
neutral,RBS nommera Howard Davies comme son prochain président,fr
negative,"Tesco, Asda baisse comme marche des discounters continue-Kantar",fr
neutral,"`` Avec cette nouvelle version, il est très important pour nous d'introduire un processus BIM qui est basé sur le modèle détaillé d'information sur le bâtiment.",fr
neutral,SAMPO PLC Jarmo Salonen Chef des relations avec les investisseurs et des communications de groupe tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki Les principaux médias Autorité de surveillance financière www.sampo.com Cette annonce est distribuée par Thomson Reuters au nom de ses clients Thomson Reuters.,fr
positive,.@barronsonline voit #Apple à 150 $/part dans un an (+36 % à partir d'aujourd'hui) sur les entreprises de services en croissance. $AAPL https://t.co/3BDNEKN711,fr
neutral,Marché pharmaceutique en Pologne Global Research & Data Services a publié récemment une analyse de marché sur les marchés pharmaceutiques en Pologne .,fr
negative,"Au total, Finnair a annulé plus de 500 vols en raison de la grève.",fr
neutral,"L'employeur , avec le personnel de santé , soutient l'abandon et paie une partie du coût des traitements de la nicotine .",fr
neutral,La perte avant impôt s' est élevée à 117 millions d' euros par rapport à une perte de 65 millions d' euros au cours de la période correspondante .,fr
neutral,La commande comprend 48 grues de navire qui seront livrées pour 12 alimentations de conteneurs à construire au chantier naval Wenchong en Chine.,fr
neutral,"Le cuivre , le plomb et le nickel ont également chuté ... HBOS ( HBOS ) a chuté de 20 % à 70,3 pence après avoir dit cette année+ó ??",fr
positive,$GOOG Tester les 200 jours après une certaine consolidation http://stks.co/h0cPJ,fr
neutral,"Il rejoint Technopolis de KONE où il a occupé divers postes au sein du Groupe , plus récemment en tant que Directeur de Service Business et Business Development pour les opérations de KONE Moyen Orient .",fr
positive,"Nous avons réussi à augmenter notre part de marché de l'appartement vendu '' , commente M. Kari Kauniskangas , responsable des services de construction de YIT International .",fr
positive,"La rentabilité ( EBIT % ) s' est établie à 13,9 % , contre 13,1 % au cours de l' année précédente .",fr
neutral,Les ventes nettes de la société finlandaise GeoSentric sont tombées à 939 000 euros en janvier-mars 2009 .,fr
neutral,"L'usine est prévue pour la fin février 2007 avec la remise de certaines zones en janvier Deux autres fournisseurs de Nokia - Aspocomp Group Oyj et Perlos - ont annoncé leurs plans pour établir des usines dans le complexe Nokia Ensemble , ils investiront Rs 365 crore .",fr
positive,- UPM-Kymmene mis à niveau à < < en ligne > > à partir de < < sous-performance > > par Goldman Sachs.,fr
negative,Slump in Weir mène FTSE à la baisse par rapport au record,fr
neutral,6 janvier -- Ford se débat face au ralentissement des ventes de camions et de VUS et à un surf de voitures à jour et incontournables.,fr
negative,"Royal Mail 'droit de la concurrence violé' sur les changements de service de livraison, réclamations Ofcom",fr
neutral,"Cette coopération impliquera l' achat par Arena Partners d' une part de 35 % de la nouvelle entreprise commune , opérant dans les entreprises de vente à domicile , de véhicules et de publicité grand public d' Alma Media .",fr
neutral,L'usine d'Efore à Saarijarvi dans le centre de la Finlande est l'un des plus grands employeurs de la région.,fr
neutral,"Cependant, les locations à court terme sont de plus en plus populaires.",fr
neutral,"Le vice-président du conseil d'administration de l'EMSA, Juri Lember, a déclaré mercredi à BNS que c'était la première fois qu'il entendait parler de la grève car la partie suédoise n'avait pas encore informé le syndicat estonien.",fr
positive,Tesco se termine sur le nouveau président avec John Allan de Dixons Carphone dans le cadre,fr
neutral,"L' appareil offre des performances multimédias ainsi qu' une foule d' applications de productivité , y compris les prix des actions en direct .",fr
positive,"Les ventes ont grimpé de 19,2 pct à 1.002 bln eur , dépassant le chiffre de 953 mln eur consensus .",fr
negative,$FB recule au début du trading... https://t.co/reuf5PzhBm,fr
neutral,"La capitale de l'Utah voulait être le prochain siège américain d'Amer Sports Corp. , une société d'équipement de ski .",fr
positive,Vieilles ventes mutuelles de premier trimestre en hausse de 18 % soutenues par les marchés émergents,fr
neutral,Le dividende est payable le 1er février 2010 aux actionnaires inscrits le 19 janvier 2010 .,fr
negative,"Les ventes en Finlande ont diminué de 10,5 % en janvier , tandis que les ventes hors Finlande ont diminué de 17 %.",fr
positive,"En outre , Bunge signera également un accord de licence pour les marques Sunnuntai et Carlshamn Mejeri .",fr
positive,"KESKO CORPORATION STOCK EXCHANGE COMMUNIQUÉ 28.02.2008 À 09.30 1 ( 1 ) Kesko Corporation et Aspo plc ont signé aujourd'hui une convention par laquelle Aspo acquiert le capital social de Kauko-Telko Ltd , une filiale détenue à 100 % par Kesko .",fr
negative,$LULU #Outlook #Q1 2013 #perdu dans l'intervalle de 12 millions $ à 17 millions $ -pas bon,fr
neutral,Fournisseur de communications mobiles et de haut débit sans fil Nokia Inc NYSE : NOK fixe aujourd'hui de nouveaux objectifs financiers et de nouvelles prévisions pour Nokia et l'industrie des appareils mobiles ainsi que pour Nokia Siemens Networks et le marché des infrastructures mobiles et fixes et des services connexes .,fr
neutral,"POYRY PLC Informations complémentaires de : Heikki Malinen , Président-directeur général , Poyry PLC tél. +358 10 33 21307 Poyry est un expert mondial en conseil et ingénierie .",fr
neutral,La société danoise FLSmidth a reconnu avoir violé un brevet détenu par le Finlandais Metso .,fr
neutral,Amanda Capital a des investissements dans 22 fonds de capital-investissement et dans plus de 200 entreprises non cotées principalement en Europe .,fr
positive,"Le revenu net d' intérêt s' est élevé à 39,3 millions d' euros , contre 32,7 millions d' euros .",fr
neutral,"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Ausage die M+Âglichkeit , die finale Version zu beeinflussen .",fr
