sentiment,sentence,lang
neutral,"Sin embargo , la oferta probablemente no se hará en la valoración actual , que se deriva en parte del acuerdo en el que la empresa se fusionó en una bolsa de valores .",es
neutral,"El resultado de explotación del período de 12 meses disminuyó con respecto a los beneficios de 0,4 millones EUR , mientras que el volumen de negocios disminuyó con respecto a los 5,6 millones EUR , en comparación con el 2004 .",es
neutral,Los administradores han indicado la necesidad de reducir 900 puestos de trabajo en la aseguradora irlandesa durante los próximos 15 meses .,es
neutral,Se espera que las ventas netas en 2008 se sitúen en el mismo nivel que en 2007 .,es
positive,Los indicadores técnicos para el stock son alcistas y S&P le da a NOK un positivo 4 STARS de 5 ranking de compras .,es
negative,"Los ingresos del trimestre ascendieron a 27 400 millones , un 2 por ciento menos que 28 100 millones en el cuarto trimestre del 2008 .",es
neutral,"N-Viro opera las instalaciones de procesamiento de forma independiente, así como en asociación con los municipios.",es
negative,El número de casos de lesiones corporales se cuadruplicó en 2000-2006 .,es
positive,"Según Ringman , las empresas de papel finlandesas han adquirido conocimientos técnicos y capacidad en el reciclaje de papel , lo que ha resultado ser una estrategia exitosa .",es
positive,La empresa también dijo que en Polonia se ha lanzado un programa de rentabilidad en la planta de paneles de acero y paneles sándwich Oborniki.,es
negative,Y los ejecutivos de energía de EE.UU. dicen que los altos precios del acero están amenazando la exploración de energía.,es
positive,El aumento de ventas de Tesco muestra que continúa la recuperación provisional,es
neutral,"En Finlandia , el lanzamiento de las ventas vinculadas de los teléfonos móviles 3G no causó una gran prisa en los puntos de venta móviles durante los primeros días .",es
positive,$NUAN se mantuvo bien después de las grandes ganancias! Tal vez finalmente estamos en movimiento en esto!! todavía está muy infravalorado y tiene una gran ventaja,es
neutral,"La empresa se puede dividir en dos partes en los próximos meses , con Essent propietario y la producción y el suministro de operación , y Enexis propietario y la operación de la red .",es
neutral,Los funcionarios no revelaron el valor del contrato .,es
positive,"Las principales acciones de Londres han aumentado hoy en día casi 100 puntos , es decir , el 1,7 % , a medida que se abría el mercado .",es
neutral,"En el tercer trimestre del 2008 , Efore sufrió una pérdida neta de 400.000 EUR frente a un beneficio neto de 200.000 EUR para el período correspondiente del ejercicio 2007 .",es
neutral,"La pérdida de explotación del grupo fue de 0,8 millones de euros , frente a un beneficio de 2,5 millones de euros en 2004 .",es
negative,El movimiento se desencadenó por la escasa demanda de equipos forestales y la incierta situación del mercado .,es
neutral,"La compañía combinada tenía ventas netas pro-forma de 140 millones de euros $ 188,9 millones y un beneficio operativo de 13 millones de euros $ 17,5 millones para el 2006 .",es
positive,El Director Gerente Kari Inkinen dice que las operaciones de arrendamiento de Sponda se desarrollaron muy favorablemente.,es
negative,17 marzo 2011 - Goldman Sachs estima que existen perspectivas negativas para las operaciones móviles noruegas de Telenor ASA OSL : TEL y Sweden 's TeliaSonera AB STO : TLSN en el corto plazo .,es
positive,"$TSLA al vapor de nuevo, esta acción es implacable en este momento",es
neutral,Maratón estima el valor de su participación restante en Protalix en $ 27 millones.,es
positive,Whitbread sube el precio de las acciones en el crecimiento de las ventas Q4,es
neutral,Incap Contract Manufacturing es una filial de Incap Corporation de Finlandia.,es
positive,"El beneficio de explotación ascendió a 37,7 millones de euros , ligeramente por encima de 37,2 millones de euros en el período correspondiente del 2006 .",es
neutral,"Fuimos al mercado con la orientación de rendimiento de la zona 7,25 % , que nos dio la flexibilidad para subir o bajar en 1-8o .",es
negative,"RT @stockdemons pensar cortocircuito aquí en cerca podría ser juego, $SPY - beta alta inversión .. looks vale la pena un tiro",es
positive,"VDW combinado con dispositivos LXE mejora la productividad, lo que permite a los trabajadores utilizar un solo dispositivo para realizar funciones de voz, escaneo y teclado.",es
positive,"Por lo tanto , el método reducirá los costes de trabajo , y abrochará los procesos de planificación y construcción .",es
negative,Las ventas netas de Talentum en septiembre fueron menores de lo esperado .,es
neutral,COPYRIGHT AFX News y AFX Financial News Logo son marcas registradas de AFX News Limited,es
negative,$LNKD Daily Phase 2 retest - Precio experimentando un rechazo temprano. ¿Puede retest? http://stks.co/t04xX,es
neutral,RBS supuestamente nombrará a Howard Davies como su próximo presidente,es
negative,"Tesco, las ventas de Asda caen como marcha de los descuento continúa-Kantar",es
neutral,`` Con esta nueva versión es muy importante para nosotros introducir un proceso BIM que se basa en el modelo detallado de información de construcción.,es
neutral,SAMPO PLC Jarmo Salonen Jefe de Relaciones de Inversionistas y Comunicaciones de Grupo Tel. +358 10 516 0030 Distribución : NASDAQ OMX Helsinki Los principales medios Autoridad de Supervisión Financiera www.sampo.com Thomson Reuters distribuye este anuncio en nombre de los clientes de Thomson Reuters .,es
positive,.@barronsonline ve #Apple a $150/share en un año (+36% a partir de hoy) en el negocio de servicios en crecimiento. $AAPL https://t.co/3BDNEKN7l1,es
neutral,El mercado farmacéutico en Polonia Global Research & Data Services publicó recientemente un análisis de mercado sobre los mercados farmacéuticos en Polonia .,es
negative,En total Finnair ha cancelado más de 500 vuelos debido a la huelga.,es
neutral,"El empleador, junto con el personal de salud, apoya el abandono y paga parte del costo de los tratamientos de nicotina.",es
neutral,La pérdida previa a impuestos ascendió a 117 millones de euros en comparación con una pérdida de 65 millones de euros en el período correspondiente .,es
neutral,El pedido incluye 48 grúas de buques que se entregarán para 12 alimentadores de contenedores que se construirán en el astillero Wenchong en China.,es
neutral,"Cobre, plomo y níquel también cayeron ... HBOS ( HBOS ) se desplomó 20 % a 70,3 peniques después de decir este año ??",es
positive,$GOOG Probando los 200 días después de alguna consolidación http://stks.co/h0cPJ,es
neutral,"Se une a Technopolis desde KONE donde ha ocupado varios cargos dentro del Grupo, más recientemente como Director de Servicios de Negocios y Desarrollo de Negocios para las operaciones de KONE en Oriente Medio.",es
positive,"Hemos conseguido aumentar nuestra cuota de mercado de los apartamentos vendidos '' , comenta el Sr. Kari Kauniskangas , Jefe de YIT International Construction Services .",es
positive,"La rentabilidad ( EBIT % ) fue del 13,9 % , frente al 13,1 % del período del año anterior .",es
neutral,Las ventas netas de Finnish GeoSentric disminuyeron a 939.000 euros en enero y marzo de 2009 .,es
neutral,"La planta está programada para terminar a finales de febrero de 2007 con la entrega de algunas áreas en enero Otros dos proveedores de Nokia - Aspocomp Grupo Oyj y Perlos - han anunciado sus planes de establecer plantas dentro del complejo Nokia Juntos , que invertirán Rs 365 crore .",es
positive,"- UPM-Kymmene actualizado a "" in-line "" desde "" un desempeño insuficiente "" por Goldman Sachs.",es
negative,Slump en Weir lleva a FTSE hacia abajo desde el máximo récord,es
neutral,"Ene. 6 -- Ford está luchando en la cara de la ralentización de las ventas de camiones y SUV y un surfeit de coches actualizados, tienen que tener.",es
negative,"Royal Mail 'violación de la ley de competencia' sobre los cambios en los servicios de entrega, reclamaciones Ofcom",es
neutral,"La cooperación implicará la compra por parte de Arena Partners de una participación del 35 % de la nueva empresa en participación , que operará en las ventas de viviendas de Alma Media , las empresas del mercado de publicidad de vehículos y consumidores .",es
neutral,La planta de Efore en Saarijarvi en el centro de Finlandia es uno de los mayores empleadores de la región.,es
neutral,"Sin embargo, los alquileres a corto plazo son cada vez más populares.",es
neutral,"El vicepresidente de la EMSA, Juri Lember, dijo a BNS el miércoles que era la primera vez que se enteraba de la huelga, ya que la parte sueca no había informado aún al sindicato estonio.",es
positive,Tesco cierra en el nuevo presidente con John Allan de Dixons Carphone en el marco,es
neutral,"El dispositivo ofrece un rendimiento multimedia junto con una serie de aplicaciones de productividad , incluidos los precios de las acciones en vivo .",es
positive,"Las ventas subieron 19.2 pct a 1.002 bln eur , superando la cifra de consenso de 953 mln eur .",es
negative,$FB vuelve hacia abajo en el comercio temprano .... https://t.co/reuf5PzhBm,es
neutral,"Utah 's capital quería ser la próxima sede de EE.UU. de Amer Sports Corp. , una empresa de equipo de esquí .",es
positive,Ventas Mutuas de Primer Cuarero hasta el 18% en manos de mercados emergentes,es
neutral,El dividendo se paga el 1 de febrero de 2010 a los accionistas registrados el 19 de enero de 2010 .,es
negative,"Las ventas en Finlandia disminuyeron un 10,5 % en enero , mientras que las ventas fuera de Finlandia disminuyeron un 17 % .",es
positive,"Además , Bunge también firmará un acuerdo de licencia para las marcas Sunnuntai y Carlshamn Mejeri .",es
positive,"KESKO CORPORATION STOCK INTERCAMBIO DIFUSIÓN 28.02.2008 A las 09.30 1 ( 1 ) Kesko Corporation y Aspo plc firmaron hoy un acuerdo por el que Aspo adquiere el capital social de Kauko-Telko Ltd , una filial totalmente propiedad de Kesko .",es
negative,$LULU #Expectativas #Q1 2013 # Ingresos perdidos en el rango de $12 millones a $17 millones - no es bueno,es
neutral,Comunicación móvil y proveedor de banda ancha inalámbrica Nokia Inc NYSE : NOK establece hoy nuevos objetivos financieros y previsiones para Nokia y la industria de dispositivos móviles y también para Nokia Siemens Networks y el mercado de la infraestructura móvil y fija y servicios relacionados .,es
neutral,"POYRY PLC Información adicional por : Heikki Malinen , Presidente y CEO , Poyry PLC tel. +358 10 33 21307 Poyry es un experto mundial en consultoría e ingeniería .",es
neutral,La empresa danesa FLSmidth ha reconocido que ha violado una patente en manos del finlandés Metso.,es
neutral,"Amanda Capital tiene inversiones en 22 fondos de capital privado y en más de 200 empresas no cotizadas , principalmente en Europa .",es
positive,"Los ingresos netos por concepto de intereses ascendieron a 39,3 millones de euros , frente a 32,7 millones de euros .",es
neutral,"Jeder Beta-Tester erhlt kostenlos sechs Monate lang Actualizaciones und hat laut eigener Aussage die MÃ3glichkeit , die finale Version zu beeinflussen .",es
neutral,"JP Morgan espera que Scala reduzca las previsiones de crecimiento de Nobel Biocare para el 2007 desde la orientación actual de 23-25 pct , así como el objetivo de margen operativo de la actual 34-35 pct .",es
positive,Aviva promete mayores dividendos para aumentar el precio de las acciones,es
neutral,"Además , los MIDs están siempre en línea y permiten la navegación completa por Internet .",es
positive,"Fiskars tiene una cartera fuerte de marcas internacionales , que incluyen Fiskars , Iittala , Gerber , Silva y Buster .",es
negative,#Tesla: El modelo X de recordatorio añade a problemas de fiabilidad $TSLA https://t.co/jVXQ4DoXnP,es
neutral,El nombre del comprador no fue revelado .,es
positive,"Las ventas netas de la empresa de aceites vegetales se elevaron a 10,6 millones de euros a partir de 10,1 millones de euros .",es
neutral,"En virtud del acuerdo , la próxima gama de dispositivos de navegación GPS y telefonía móvil integrados TWIG de Benefon utilizará la tecnología de localización y seguimiento basada en la web desarrollada conjuntamente , tanto en aplicaciones comerciales como de consumo .",es
